timestamp,price,volume
1749236309,104491.55000000,0.00035000
1749236309,104491.51000000,0.00117000
1749236309,104490.52000000,0.00005000
1749236309,104490.37000000,0.00646000
1749236309,104490.30000000,0.00012000
1749236309,104490.29000000,0.34432000
1749236309,104490.22000000,0.01909000
1749236309,104490.08000000,0.00005000
1749236309,104490.05000000,0.00091000
1749236309,104490.00000000,0.00010000
1749236309,104489.96000000,0.00063000
1749236309,104489.93000000,0.09864000
1749236309,104489.92000000,0.07213000
1749236309,104489.77000000,0.00006000
1749236309,104489.76000000,0.62133000
1749236309,104489.62000000,0.00032000
1749236309,104489.55000000,0.00011000
1749236309,104489.54000000,0.00156000
1749236309,104488.98000000,0.00007000
1749236309,104488.97000000,0.00006000
1749236309,104488.49000000,0.00006000
1749236309,104488.48000000,0.96173000
1749236309,104488.47000000,0.32268000
1749236309,104488.46000000,0.01400000
1749236309,104488.37000000,0.47049000
1749236309,104488.36000000,0.01844000
1749236309,104488.00000000,0.06044000
1749236309,104487.23000000,0.00729000
1749236309,104486.88000000,0.00008000
1749236309,104486.77000000,0.28710000
1749236309,104486.64000000,0.00005000
1749236309,104485.71000000,0.00208000
1749236309,104485.44000000,0.00005000
1749236309,104485.29000000,0.00161000
1749236309,104485.18000000,0.00005000
1749236309,104485.13000000,0.04800000
1749236309,104485.11000000,0.02000000
1749236309,104484.97000000,0.00011000
1749236309,104484.70000000,0.00023000
1749236309,104484.63000000,0.00010000
1749236309,104484.35000000,0.03075000
1749236309,104484.26000000,0.00011000
1749236309,104484.08000000,0.00242000
1749236309,104484.06000000,0.09600000
1749236309,104484.04000000,0.70135000
1749236309,104484.03000000,1.00973000
1749236309,104484.01000000,0.04800000
1749236309,104484.00000000,0.00235000
1749236309,104483.67000000,0.00402000
1749236309,104483.66000000,0.01913000
1749236309,104483.40000000,0.28710000
1749236309,104483.19000000,0.00005000
1749236309,104482.88000000,0.00011000
1749236309,104482.75000000,0.00014000
1749236309,104482.66000000,0.38280000
1749236309,104482.50000000,0.07213000
1749236309,104482.01000000,0.00523000
1749236309,104481.81000000,0.28717000
1749236309,104481.73000000,0.00010000
1749236309,104481.60000000,0.00250000
1749236309,104481.59000000,0.00478000
1749236309,104481.51000000,0.02238000
1749236309,104481.36000000,0.28710000
1749236309,104480.88000000,0.04800000
1749236309,104480.59000000,0.00800000
1749236309,104480.36000000,0.00005000
1749236309,104480.00000000,0.02997000
1749236309,104479.96000000,0.00006000
1749236309,104479.80000000,0.04800000
1749236309,104479.74000000,0.00005000
1749236309,104479.68000000,0.67015000
1749236370,104488.16000000,7.82018000
1749236370,104487.87000000,0.00018000
1749236370,104487.86000000,0.07255000
1749236370,104487.63000000,0.00018000
1749236370,104487.62000000,0.09588000
1749236370,104487.18000000,0.01650000
1749236370,104486.65000000,0.00018000
1749236370,104486.64000000,0.20660000
1749236370,104486.63000000,0.31584000
1749236370,104486.22000000,0.00005000
1749236370,104486.07000000,0.00050000
1749236370,104486.01000000,0.00143000
1749236370,104485.82000000,0.00012000
1749236370,104485.81000000,0.34444000
1749236370,104484.43000000,0.00800000
1749236370,104484.42000000,0.00191000
1749236370,104484.01000000,0.04601000
1749236370,104483.19000000,0.00005000
1749236370,104483.04000000,0.67816000
1749236370,104483.03000000,0.34434000
1749236370,104482.94000000,0.00803000
1749236370,104482.91000000,0.00957000
1749236370,104482.72000000,0.34429000
1749236370,104482.70000000,0.02873000
1749236370,104482.60000000,0.38280000
1749236370,104481.98000000,0.12262000
1749236370,104481.94000000,0.00560000
1749236370,104481.07000000,0.96173000
1749236370,104480.81000000,0.04590000
1749236370,104480.36000000,0.00005000
1749236370,104479.85000000,0.01276000
1749236370,104479.74000000,0.00005000
1749236370,104478.72000000,0.00999000
1749236370,104478.60000000,0.28710000
1749236370,104477.89000000,0.47778000
1749236370,104477.88000000,0.34430000
1749236370,104477.80000000,0.69796000
1749236370,104477.79000000,0.02009000
1749236370,104477.78000000,0.02033000
1749236370,104477.76000000,0.00060000
1749236370,104477.73000000,0.00078000
1749236370,104477.71000000,0.68076000
1749236370,104477.35000000,0.00005000
1749236370,104476.76000000,0.00017000
1749236370,104476.71000000,0.04800000
1749236370,104476.68000000,0.02000000
1749236370,104476.36000000,0.00008000
1749236370,104476.29000000,0.00005000
1749236370,104476.00000000,0.00363000
1749236370,104475.94000000,0.00005000
1749236370,104475.84000000,0.00021000
1749236370,104475.81000000,0.00149000
1749236370,104475.70000000,0.00402000
1749236370,104475.65000000,0.04800000
1749236370,104475.64000000,0.04806000
1749236370,104475.60000000,0.04800000
1749236370,104475.59000000,0.04800000
1749236370,104475.57000000,0.00149000
1749236370,104475.33000000,0.00011000
1749236370,104475.32000000,0.03896000
1749236370,104475.28000000,0.00005000
1749236370,104475.23000000,0.00012000
1749236370,104475.11000000,0.00010000
1749236370,104475.02000000,0.19237000
1749236370,104475.01000000,0.96173000
1749236370,104475.00000000,0.02607000
1749236370,104474.84000000,0.00021000
1749236370,104474.78000000,0.01530000
1749236370,104474.57000000,0.00292000
1749236370,104474.53000000,0.28710000
1749236370,104474.37000000,1.02893000
1749236370,104474.05000000,0.28710000
1749236370,104474.04000000,0.00035000
1749236370,104473.98000000,0.00015000
1749236370,104473.83000000,0.00018000
